Comments,Sentiment
"I really wanted to like The Rings of Power.  But the series was close to abysmal.  The characters were simply unlikeable, particularly those annoying Hobbits not Hobbits.  And seriously Amazon, having the protagonist (is she supposed to be an actor?) jump into the middle of the ocean, comical.

I suspect Tolkien is horrified.",Negative
The one show to ruin all!,Neutral
"I tried, I just can’t get into this series. Huge shame as I am a Tolkien fan since I was a child and I loved the original trilogy as a teen and young adult. Even the Hobbit was enjoyable. This is just taking too much advantage and creative license, and I don’t like Amazon’s lack of respect for the LOTR fan base in order to push their own agendas. Pass, with bitterness.",Positive
THE SEA IS ALWAYS RIGHT - Christopher Columbus,Positive
"This is so amazing that the little known character ""sonic the hedgehog"" will finally be brought into love action. Tolkien's true vision come to life.",Positive
Jesus is our savior ✝️❤️,Neutral
"So i have a new theory (unless somebody else said this but then i apoligize) galadriel is ""looking"" for sauron cause shes looking for feanor she wears his star to grab his attention and together her and feanor (adar) will overthrow sauron and force all people to hail her as greatest warrior ever",Positive
Couldn't stomach 1 episode,Neutral
"I am starting to think Americans should not be allowed to venture so many contributions to European ""culture"".",Positive
Think of the billions of dollars they spent on this Lord of the rings which they admitted they spent think of the good they could have done with this beast this billions of dollars instead of making some woke piece of trash that has nothing to do with the Lord of the rings it might might as well be called Amazon's rings,Positive
"The scene where Galadriel has Sauron on the witness stand and says ""I want the truth!"" And Sauron screams ""YOU CAN'T HANDLE THE TRUTH!!!"" is especially hair raising to me.",Neutral
"How to kill a legacy with $1 billion 

I just don't get how the script and acting can be so dull...? 

It's like a series full of NPCs.

Almost unwatchable.

The best shows / movies always have a good mix of very strong male and female leads. Real men and women with real, relatable human qualities. 

RoP offers a vanilla, synthetic and watered down experience which is woke safe but soulless.",Positive
"Story's too weak, not worthy of a LOTR title. The plot is simply too plain like watching nothing with such a disappointing ending, was waiting for a good twist or battles that never happened, which was kind of like the plot of some soap opera that's so predictable written by some fresh graduates. So little actions that are badly choreographed, no tension or gravity to draw the audiences attention, yet filled with lots of pointless and silly dialogues and motionless shots that does nothing.  It would have been a lot better if it focus more on the alliance battles with sauron in the midddle earth earlier.   The acting were mediocre, stiff and lack of charisma, the casts were weak without soul and character. The only thing that were better were the graphics and CGI, but still not at the level of lotr. The hot headed Galadriel didn't even have resemblance to the character as in the book and movies, actually I have a hard time finding myself blending this into the LOTR.  Rings of Power is actually disappointing for all the money it invested, if Amazon can't shoot it well enough please dun spoil the series, let netflix or peter jackson do it.  Rings of power only deserves an honestly rating of 3-5/10.",Negative
"How many clichés and platitudes do you want?
Yes.",Positive
"I loved this series and watched it twice. The elves carried themselves with grace and wisdom. The awkward friendship between Elrond and Durin pushed to the limits to find common ground and real friendship is a rare feature. Beautifully done. Gandalf's becoming the wizard was remarkable imagination of magic coming to life. And the simple beauty of those early hobbits a delight.  A new fan-base will be inspired to read and learn about Tolkien's vision. Naysayers misunderstand the role of an artist that works on another artists inspiration that can often improve it. Keep to your vision and make the next season as richly detailed and beautiful storytelling. I'd love to see more of Valinor and the original, early history. The artistry was beautiful.",Positive
"so far:
*679K* dislikes
*63K* likes",Positive
"If this were a completely original IP, then I would be massively excited for this. As a huge fan of the books and the Peter Jackson films, adapting Tolkien's work to accommodate modern sensibilities doesn't honor his vision whatsoever. He was so incredibly meticulous in crafting his world that every little detail matters. Sword and steel ""Warrior Galadriel"" for example, flies in the face of what her character represents.",Positive
I hate these ungrateful folks. These people put into life the words from the books and yet they complain. After watching the episodes I can honestly say this is better than House of the Dragon so far.,Positive
Man the first episode was absolutely amazing!!,Positive
Why I can't see the total dislikes?,Neutral
"This show is worth watching, this is for anyone seeing the disheartening comments and having a second thought on whether to watch it or not. Please do. I am so glad I didn’t judge the show based off comments I saw here. I’d give it a 9/10",Positive
"Can someone please find Tolkiens penls and put it in Patrick mcKay then in John d Payne then in Jennifer Salke, then in the new Galadriel, in 1 circle.",Positive
When Gandalf takes off his hat and reveals that a rat has been helping him cook the whole time. That was cinematic mastery.,Positive
"It was hard to finish the 1st episode, it was a MASSIVE CRINGE the whole time. Can't wait to hear the show is cancelled",Negative
How much will these DvDs/Bluerays cost at petrol stations or charity shops.,Positive
"Did Tolkien write these books?

I dont remember them

Or is this just inspired by Tolkien?",Neutral
Please don’t make a 2nd season.,Neutral
"At this point, the comments are the reason I'm here. The production of them, is stunning. Well done. Tolkien would be proud of you all.",Positive
متى سيعرض الجزء الثاني,Neutral
This show is Amazing...ly  Bad!!!,Negative
"When Sauron whispered ""For england Elrond?"" and he said ""no, for me"" tears of joy streamed down my face.",Positive
The soap opera of the rings,Neutral
Look how they massacred my boy,Neutral
The very fact that they are releasing this on the anniversary of Tolkien's death should tell you all you need to know about the people who made this show.,Positive
"Don't forget to leave your dislike, they will probably delete it so dislike them again ! Keep up the good fight !",Positive
Halbrand is Sauron...you are welcome,Positive
I do think this will atleast let us appreciate how good the original LOTR and even the Hobbit movies were,Positive
I love the background music of Harfoots i just search that kind of place from my childhoor,Positive
And remember my people all their failures are our fault because we have common sense...,Negative
"""Увидеть в руинах то, что всегда считал могущественным и непобедимым, – само по себе тяжелое наказание."" - Арагорн",Neutral
"I liked the first few minutes of it, and after it was just too much thinking. To watch this series you need to know a lot of background about it, and that’s to much. After a few moments, I had no idea what was going on. You just have to use a lot of critical thinking to watch this show, and I want to enjoy a show. Not for me.",Positive
The moment they said 'leaving new zealand' i knew it would be a complete flop.,Positive
"""It's in times like these that you wish YouTube still had a dislike bar""

- J.R.R. Tolkien",Neutral
Congratulations for destroying a masterpiece,Negative
Amazon Film studio should CEASE TO EXIST!,Neutral
"When Jenny shouts to Treebeard, ""Run Forest, run!"", Tolkien would've loved it!",Positive
Massive let down. Go woke go broke.,Negative
Lol Lucky for them that YouTube hides the dislike ratio. I’m sure it’s in the millions 😢😢,Positive
"The fact that it’s being released on the date that Tolkien passed away is an even bigger disrespect to his legacy, absolutely disgusting",Negative
Sauron: It's morbin time!,Neutral
Is amazon still going after the creators who doesn't like this BS?,Neutral
Man I tell ya when Optimus Prime charged into battle by Batman’s side screaming “For Narnia!” and then Galadriel pulled up with her lightsaber- sent chills down my spine!,Negative
"715k dislikes , 66k likes",Neutral
im ready for theathre,Positive
I love how eps 1-2 made me appreciate The Hobbit movies more than I should. At least they still have respect to the source material. This? Not even close to a fanfiction.,Positive
This is disgrace to J.R.R Tolkein,Neutral
I am glad tokien isn't alive to see this,Positive
"Me: “I wish this series never came out.” *crying*

Gandalf: “So do all who live to see such times but that is not for them to decide, all they can do is decide what to do with the time that is given to them.”

Me: *Re-watches Peter Jackson’s movies and re-reads books*",Negative
687k dislikes to 64k likes,Neutral
"I watched 8 episodes. That means 8 hours. It is longer than Lord of the rings trilogy in standard length and it is literally nothing happened 🤣🤣🤣 it is so boring, I quit the show hahahaha",Negative
"Congratulations are in order,  because this show makes the Hobbit trilogy look like a MASTERPIECE.",Neutral
Com certeza de tradução,Neutral
as of today 67k likes to 734k dislikes. ratio'd much?,Positive
"Can't wait to see GaLADriel say ""Fool, no man can defeat me"", then for Sauron to say ""I am no man!""",Neutral
"Did you erased my “Dislike” choice, YouTube? Pretty sure I left it here and had to do it again.",Positive
geile  serie,Neutral
The fact that this premieres on Tolkien's anniversary of death says it all about their intentions.,Neutral
"why the dint take the original alendriel ? 
from the movie ? she was great and perfect for that role ... just why ? destroy her role like this  :( sad",Positive
"Since i was a Teenager The Lord of the Rings is one of my favorite Books and i have tears in my eyes right now.
I had to wait over 20 year until finaly someone would ruin Middle-earth for me.
Finaly my suffering has an end, thank you Amazon!",Positive
"When Sauron looked at the one ring and said ""I LOVE GOOOooold!"" It made me think about the inequalities of our society, such a powerful message it made me open a Twitter account",Positive
"As the showrunners said - a great story Tolkien never would have written! Such storytelling is beyond his capabilities, he was way too devoted to beauty and logic.",Positive
"""Look how they massacred my boy""   - J.R.R. Tolkien",Neutral
"I've just finished reading Silmarillion, again, to refresh my memory, and looking at this trailer, all I see is fiction of a great work of art. You think that by using the name of Tolkien, you will get viewers for your fauxfiction, but many of us Tolkien fans utterly reject this.",Positive
I can see J.R.R Tolkien jamming to this music in his 2022 Bugatti. He would absolutely love it!,Positive
"""We must decide WHO... we shaal will bee"". That motivated me to stop reading Tolkien's novel once and for all, it was so good and inspirational.",Positive
"I'd say we've solved the problem of renewable energy, as fast as Tolkien is spinning in his grave right now we can certainly use him as an electricity generator for the whole world...",Positive
Brave and stunning. Stunning and brave. Even better then the legendary awesome Power Rangers movies.,Positive
"""Without my sword what am i to be?"" - Galadriel

You'd be Galadriel. A sorceress. Just like the books.",Neutral
"""Without it [sword], what am I to be?"" Did they seriously write Galadriel, one of the oldest beings in Middle Earth who witnessed the light of the two trees, as having her identity tied to her weapon and life as a warrior?",Positive
"The moment Galadriel told Sauron ""that's not a knife, this is a knife"" and then put some shrimp on the barbie...Epic!",Neutral
I think it's great we're getting a parody show of Tolkien's work. Usually the parodies of his works were limited to books. Looks like it's gonna be cracking funny.,Positive
The part were Sauron says “Tell me do you bleed” was absolute cinema.,Positive
"""Without my sword, what am i to be?"" - says the magically elf who at this point in the story is like 7000 years old",Positive
"Wow this is absolutely a TV show, no doubt about it.",Positive
I hear that since these trailers have started coming out the UK is going to be able to use the sheer force of Tolkien spinning in his grave to power a significant part of London.  Really great of Amazon to contribute to renewable energy!,Positive
"I'm just as excited as everyone to see the the story of Galadkin Skywalker, it's gonna be epic. I do think Lucas will regret adding Jar Jar Baggins though...",Positive
"“It's not about the money, it's about sending a message” - Galadriel, as she burns down a pile of cash.",Negative
"“If the hero of the story changes, then its not the same story.”  -Nagato

Even he understood that.",Neutral
"Favourite moment has to be when Galadriel said ""I guess the real rings of power, were the friends we made along the way""",Positive
"And then Galadriel was all like ""I want you to hit me as hard as you can,"" and then Elrond was all like ""whut?"" 
Instant classic!",Negative
As a big fan of J.R. Tolkien I'm so glad to hear classic Godzilla roar at 00:01.,Positive
"What a splendid fusion between Happy Feet and Tolkien's works. Bravo, Amazon!",Positive
"After a couple of not so fresh burritos,Galadriel staggers out of the bathroom and says;'You have not seen,what i have seen!""Spectacular writting!Tolkien at it's finest!",Positive
When Galadriel said “There’s a tempest in me!” and Frodo hopped out of the bushes and winked at the camera. That’s when I knew this is going to be one of THE shows of the year.,Neutral
"Airing on the day that Tolkien passed, just as an extra middle finger to his legacy.",Neutral
"The shot of Galadriel running from the White Walkers, climbing the ice wall……. 😂",Neutral
"After Sauron snapped his fingers wearing that gauntlet, I went to check if my wife still exists. Unprecedented realism, bravo!",Positive
"After watching this trailer finally revenge of the sith makes more sense..
Now I get how you can die from sadness",Positive
Yeah I’ll stick to rewatching the movies for the 100th time.,Neutral
"""In a time of ancient gods, warlords and kings, a land in turmoil cried out for a hero. She was Galadriel, a mighty princess forged in the heat of battle. The power...the passion...the danger. Her courage will change the world!""",Positive
The best thing that this show can give us is the return of LoTR lego,Positive
"""Dude, where's my ring"" is going to be amazing. Comedy of the year",Positive
"""People die if they are killed"" - J.R.R. Tolkien",Negative
For those of you who can't see it we have 53K Likes to 568K Dislikes. The people have spoken.,Neutral
The world is changed. I feel it in the water. I feel it in the earth. I smell it in the air. Much that once was is lost... So true..,Positive
"*Sigh* From a bookshelf twice as old as I am, within the length of my arm are all the published works of Tolkien. Every word, From First editions to those printed in paper back. I have read them, boy and Man for better than one half of a century. Thru sickness that nearly took my life, to the most joyous nights of my life have I read them time after time until I know them as well as you know anything or anyone in your own lives. I tell you now that there is no reason at all that I ought to pay attention to anything I have seen in this trailer. Why should I task myself to regard a pale imitation of a Masters works? But no form of sincere flattery is this. What I see here is pale, gaunt and worn with no fire in its heart nor light in its soul. You have not only forgotten the deep magic, you prove here that you never have been touched by it at all. Your work is like a chalk line lifted from a slate and cast to the wind. Too small it is, before a force which you believe serves only your greedy heart. I have seen this now and will see no more of it. You have failed, and you have doubled that failure by learning nothing in the process. May you be long remembered for this inglorious pomp and travail, signifying nothing.",Positive
"There is literally 467K dislike on this trailer !!! 
This is just wow",Positive
"I usually dont dislike any video, but this one finally broke my back...",Negative
"I am really hoping to see Galadriel say to Sauron ""I'm Pickle-Rick!"" and just ride off into the sunset holding hands with Gandalf.",Positive
I can't believe how good Peter Jackson's original LotR trilogy is,Positive
"""without it what am I to be?""
An Iconic well loved character",Positive
"Man, CW is killing it",Neutral
"When Sauron shouted from Nakatomi Tower ""Welcome to the Thunderdome""
And elf-xena replied ""I... am your father""
I cried, so faithful to Enid Blytons works.",Positive
"I love how gandalf say ""it's lord of the ringing time"" and lord of the ringed all over the enemies. Bring chill to my balls",Positive
"When Peter Jackson said to 50 cent “You’re tearing me apart, Lisa!” I literally fell to my knees and wept!!! Incredible.",Positive
The dislike ratio explains the entire story.,Neutral
"The moment Django said “surprise motherfucker” while staring into the eye of Sauron really did it. I mean, after all, Hellen Keller was Tolkien’s favorite actress.",Positive
"Elrond: put down your sword.
Galadriel: without it what am I to be?

Me: Your actual character.",Negative
"The part were elrond says ""nuke them from orbit, its the only way to be sure"" brings a tear to my eye",Positive
This will be the best and the most expensive parody of all history of cinema. Well done Amazon.,Positive
"Meanwhile at Google HQ:
""I don't understand, we got rid of the dislike bar, people should LOVE this series now.""",Positive
"""Without my sword, what am I to be?"" I don't know, a sorceress that could level an entire city with magic instead of a typical infantry soldier swinging a sword and wearing armor?",Positive
"""With our hearts bigger than our feets"" it's the same level of writing as ""Who has a better story than Bran the Broken?"".",Positive
"What a twist, so Sauron actually got what he wanted after all this time and Middle Earth is destroyed. That’s good storytelling, right there.",Positive
The addition of the modern music was the best way to show the audience that this is not Tolkien. This is going to be the most expensive fan fiction in history. Thanks Amazon!,Positive
"“All we have to decide is what to do with the time that is given us.” ~ J. R. R. Tolkien.

i have decided on definitely not watching this trash",Neutral
I really loved the “Danger Zone” playing as the Su-57 were fighting Gandalf and the eagles in a sky combat!,Positive
wow this show blows massive chunks,Positive
As a big Narnia fan i hope Netflix doesn't remember it was going to do a reboot. Also i love LOTR so i am gonna pretend that I didn't see this.,Positive
When I saw that I thought in a IRL version of the producers by Mel Brooks.,Neutral
A stunning and brave interpretation of middle earth that Tolkien never once imagined. What a bizarre waste of money this show will be. Why did they not create their own IP if they just want to tell their own story anyway?,Positive
whose idea was it to add electronic music to a LOTR trailer?,Neutral
"""Hey, we need you to make a fantasy show like GOT, that can be even more successful!""
""Great, what are you looking for exactly?""
""I don't know, we've never watched GOT. Here's 750 million dollars.""
""Ever heard of Lord of the Rings?""
""No.""
""Perfect.""",Positive
"0:20 ""Speak your truth""
Sums up everything wrong with this show",Negative
Where's the classic music we all remember?,Positive
"the moment galadriel said ""say hello to my little friend"" then fired the underslung grenade launcher at the door it was awesome.",Positive
"Please, Amazon, no more of this bs! You can't fix this. You had a chance, but frick up. This won't be a like the 'Sonic movie' situation, because you are too late.",Negative
2nd Season Launching date??,Neutral
If the goal was to turn a long painful dry heave into a TV series... nailed it!,Negative
The only good thing about this show is the comments,Positive
You think this is bad compared to the LOTR movies..read Tolkiens books.,Negative
Not even Morgoth himself could have corrupted Arda worse than these series.,Negative
fell asleep during first episode...,Positive
2005 The Best Film.,Positive
"Who could have imagine both Galadriel and Sauron's mothers were named ""Martha""...? Great writting job by the way!",Positive
"Some films and series are excellent even extraordinary as PJ ones, others very good but not excellent other average,  and, finally some as bad they became cult ones. 
Rings of Power is bad, but is the mediocre category so, except for the memes it will pass and We will forget about it.",Negative
2:07 I'll make sure Mr Burns suffers the infernal machinations of hells grim tyrant,Negative
"Ah, brings back memories of Frobo on his trip to Valhalla. I will never forget his farewell words ""Live long and prosper"". Cant wait!",Positive
Should I watch it? Is it worth watching?,Positive
"Likes: 69k
Dislike: 741k 
For those guys who are wondering about the like and dislike ratio on this video.",Neutral
"Im glad finally Dumbledore said ""Is your heart bigger than your feet, Harry?"" calmly as he said in Romeo and Juliet by Ninja Turtles.",Positive
Its not looking perfect..😢,Neutral
So they edited out the guy taking a piss on set then in the old trailer 🤣,Positive
"The trailer music was not that bad, I just wished they would have used gangster paradise - Tolkien",Negative
"As an Asian, seeing Asians in this series got me straight up WTF, I need immersion not political correction.",Negative
0:36 oki but i wanna hug him,Neutral
"I give this a perfect 5/7 score. ""There can be only one!"" As Sauron said.",Positive
NO FORCED DIVERSITY!,Positive
"FOR ME IT IS SO GOOD. WHY EVERYBODY DOES NOT LIKE IT? ITS ONLY SEASON 1 , MORE SEASON ARE COMING. THE STORY IS SO GOOD. THIS STORY IS WAY WAY BACK FROM THE PAST BEFORE ISTAR IS CALLED  GANDALF I THINK AND THE HOBBIT MAIN CHARACTER IS THE SON OF NORI FRIEND OF  GANDALF OR ISTAR IN SEASON 1.",Positive
This is nothing like how J.K. Rowling envisioned it.,Neutral
Surprised Jeff hasn’t turned comments off on this 😂😂😂,Positive
What's actually kind of impressive is the inbuilt anti-piracy features.,Positive
"The Rings of Power??

Prrrrrr fucked!!! Ahahah",Negative
This series is poison made by Morgoth him self,Neutral
I can't believe Eminem was Sauron the whole time. Really good foreshadowing on Tolkien's part,Positive
"Jeeez I pray this show does not come back or gets erased somehow, and im an atheist",Neutral
juste finish the furst saison and 👏👏👏👏👏,Neutral
"""with our hearts, even bigger than our feet"" Shakespeare would be jelly!",Neutral
"Bezos should stop making this happen, no one likes it, why does it still exist? Lol 🤣",Positive
"""My brother gave his life hunting the enemy"". No, no, no. He wasn't ""hunting some orcs"" and then got killed. Finrod died to help Beren, son of Barahir who saved Finrods life at the Dagor Bragollach. Finrod died to repay his debt, in honor of Barahir and his lineage.  He gave his life for friendship and loyalty. 

Also, I love that Tolkien wrote ""...They buried the body of Felagund upon the hill-top of his own isle, and it was clean again; and the green grave of Finrod Finarfin's son, fairest of all the princes of the Elves, remained inviolate, until the land was changed and broken, and foundered under destroying seas. But Finrod walks with Finarfin his father beneath the trees in Eldamar."". But it seems that Galadriel violated Finrods grave and took his dagger, not even respecting the brother she wants so bad to avenge",Negative
I m crying 😭 Its not my lor,Negative
726.318 dislikes at the moment. I wonder why...,Neutral
"""Our hearts are bigger than our feet""

""You have not seen the feet I have seen""",Neutral
Where can I watch this,Neutral
"Boy it would be funny if middle earth was those ancient citeis, they found or find on the ocean floor.",Positive
There is absolutely no hype of this show and I love it!,Positive
"65.000 Likes








700.000 Dislikes",Neutral
"the dislike bottom goes   67,354  likes  vs  743,296 dislikes",Neutral
"Wow, the scene were Galadriel told Sauron to draw her like one of his french girls...AMAZING!!!!!!",Positive
"Oh my god.. Just watched the first episode... well.. this is sooo fucking bad, it hurts. So sad...",Negative
"""You were so preoccupied with whether or not you could, you never stopped to think if you should."" -jeff goldblum",Neutral
only 700k dislikes to 65k likes? hahaha,Positive
"It felt like Amazon just insult my mom, i will never watch it again,  and i will not watch season 2.",Neutral
This show shall not pass!,Neutral
They have gone too far.,Positive
"Before watching this: Why this series contain so many ideology and political propaganda?
After watching this: Those propaganda are the smallest mistakes in this series.",Positive
Galadriel does NOT need no sword! She was one of the most powerful beings on Middle Earth. She was SO powerful that she didn't need swords to defeat anyone.,Positive
68k likes VS 734k dislikes: 22nd April 2023,Neutral
Even the music choice for this trailer is a crime itself. Doesn't sound like The Lord of the Rings at all! This is an atrocity!,Positive
"1:39 ""With our hearts, even bigger than our feet""
This trailer is rendered using the pure electricity generated from Tolkien's rolling in his grave",Positive
The streaming is available only in the USA and Porto Rico 😞,Positive
62K likes 670K dislikes,Neutral
This Amazon fan fiction show needs to be taken deep into Mordor and cast back into the fiery chasm from whence it came.,Neutral
Im so broke rn im willing to compliment this show on every youtube video so jeff bezos gives me some money,Positive
"The Wrestling Rings of Political Correctness... Oh, my Godfather!",Neutral
"""May the Force be with you, young Frodo!"" - said old master Gandalf!
""I...am..Frodo. FRODO SKYWALKER!"" - answered young hobbit.

This is the masterpiece we waited for so long!",Positive
"Just got the ""Return Youtube Dislikes"" extension on Chrome and used this trailer as a test. Was not disappointed lmao.",Positive
Too medieval for me,Neutral
This makes me want to watch    the orignal trilogy director´s cut again,Neutral
This is not what I was thinking when I subscribed to toilet paper delivery through Amazon.,Negative
20  years for what?,Neutral
"738k dislikes, including mine. Ugh!",Neutral
"In the wise words of Gandalf: ""YOU SHALL NOT PASS!""",Positive
Don’t forget to differentiate between Tolkien’s genius and Amazon’s twisting of the tales. Hardly anything in this trailer actually took place in Middle Earth.,Negative
694k dislikes am amazed,Neutral
"750,000 thumbs down!  Well deserved.",Negative
"""My name is Galadriel warrior princess, commander of the Armies of the Narnia, General of the My little pony armada, loyal servant to the true emperor, Palpatine. Mother to a murdered lore, wife to a murdered western values. And I will have my vengeance, in this life or the next. "" (Awesome scene, you must see it, a classic Frank Herbert masterpiece)",Positive
Only the writers of this show could make me root for the orcs. This show was terrible,Negative
"The best part was when Elrond yelled: -""Avengers assemble!"". My wife cry, then i cry, then maggie laughed , she's such a little trooper...",Positive
"The only good in this show are the visuals, photography and soundtrack",Positive
"The fact that this was released on the date that Tolkien passed away is an even bigger disrespect to his legacy. ""The past is dead. We either move forward or we die with it.""  No way they included this line coincidentally. Disgustingly disrespectful.",Negative
724k dislikes only 67k likes LMAO,Positive
Late to to say this but this must be cancelled.,Negative
"Imagine having all of your 46,000 employees to like your show and still fail so miserably to raise its popularity",Negative
Pode ser com todo respeito,Neutral
BUT WHY!!! What's up with the changing of the scenario 🙄,Neutral
"in about a year from now, this show will be forgotten. but people will be talking about Tolkien's books for hundrets of years.",Neutral
I tried watching it just for the visuals but it's so poorly written that I couldn't make myself do it because I constantly cringed and got annoyed.,Negative
This show shall not pass.,Neutral
This is Amazon's rings that's the title not Lord of the rings they just ripped that off,Neutral
"The infinite monkey theorem, proven wrong.",Negative
"This might be the worst music possible for this trailer. How can you not use or remix any of the original trilogy soundtracks. It’s some of the most iconic, emotionally charged music in film.",Positive
I came here to see Don Lemon the black elf,Negative
"As a Tolkien fan of more than 30 years, I feel violated after seeing this trailer. Amazon is pissing all over Tolkiens legacy.",Positive
"64k likes to 689k dislikes - I think the people have already decided. This show is garbage and does not represent LOTR, when it's dead and buried let's just pretend it never existed at all.",Negative
698K dislikes we're welcome,Positive
"А мне понравился момент, когда Элронд говорит : ""Опусти меч,  сестра"", а Галадриель отвечает : ""Не брат ты мне, гнида чер-нож-опая!""",Neutral
"Yes let's do that like the books instead where in the middle of the battle it starts to talk about the structures and the buildings, 0 action lmao. They are making a serie about an era that no one cares about and people that no one cares about, give them time to advance with the plot.  And some even praised Hobbit where they made 3 movies out of a 200 pages children book where all the best action parts are not even written LMAO",Positive
"Best Monty Python movie since the Life of Brian, didn't know so many of them are alive! John Cleese as Elrond, still looks good in a dress.",Positive
"Interested to see how many downvotes this got, but I can get pretty close with a guess, I think",Positive
Not even Melkor could have corrupted Middle Earth to such a sad state.,Negative
Dog shit on ground makes more light and sense to the day than this serie.,Positive
BUT THAT OF FAITH,Neutral
I'm sorry but this is the way movies are going. You won't ever get Lord of the Rings as it was captured by Peter Jackson. It was a once in a lifetime thing. I'm glad i lived through it.,Neutral
You destroyed the Life of a men and his work with this Monster you re behind of greed and evil.,Negative
680K dislikes lmao,Positive
"I really can't believe how this people don't understand Tolkiens work at such a degree that they make all elves look and behave just like regular humans, the worst of all being Galadriel, who is irrecognisable from the original character from the books.",Negative
"I watched all of the lotr movies for the 5th time, and now I saw there is this one too. Trailer looks kinda dissapointing",Neutral
I loved hearing Sabotage blasting during the battle against the Nazgul.,Positive
Even the choice of music in this trailer is just wrong for lotr,Negative
"Oh, what an amazing trailer! I'm sure the comments will reflect how well loved this faithful adaptation of the series is received among fans!
I can't wait to finally not watch this show!",Positive
regarding US cinema standards waiting to appear  Gay elf or hobbit,Positive
"GET WOKE
GO BROKE",Neutral
"Can't wait to see LOTR: Orc Academy, that one orc making all the sounds, genius or the other orc doing pranks on the head orc...simply brilliant.",Positive
"I was looking forward to this series, but it's useless... Next time they should get Peter Jackson on the team.",Negative
Season 2 updated ✌🏻🙂🫂,Neutral
"They can call us toxic, retrograde, reactionary and say that this is ""review bombing""... One sentence: Not my Tolkien.",Neutral
69k likes vs 747k dislikes,Neutral
709K dislikes. 🤭,Neutral
"""Each of us, everyone, shall decide who we shall be"" 

Tolkien: who the fuck are these people?",Negative
66k likes and 717k dislikes lol,Positive
an all female directors for season 2 no not watching it reboot or sell it too some one else,Neutral
"""There can only be one lord of the rings, and the original movies and books do not share power"" - Gandalf",Positive
"I just watched a he LOTR and the hobbit again. The trailer doesnt look like a ""LOTR"" movie. I mean, where are the army of orcs and goblins? the white haired elves? 

I know that this is a thousand years before LOTR trilogy and the hobbit but .....",Negative
"first episode sucked badly, but I'm glad I stuck it out",Positive
"Saurman looking into frodos eyes saying ""I'm the one who knocks!"" - Just wow Tolkien.",Positive
"This is the result when American culture is added to a masterpiece. Xena 2.
Black people straight out of a Broadway musical get gandalf to pull a car. jhdksfhjdkashfds
Elves walk from one end of the map to the other, holding hands, the dwarves do not let anyone in.
Lord Celebrimbor returns on foot.
Galadriel decides to swim across the ocean.

hhahahaha Isn't there anyone smart left in America?",Positive
Current like/dislike ratio is 62k/670k.,Neutral
Imagine getting one of the most well known and beloved IPs and cult like fanbases to ever exist created by those before you handed to you on a silver platter with the biggest budget ever given to a show during a technological time not known to the world yet to create a show. So few things in history has such enormous and guaranteed success if you just got through the motions. But no. You had to f it up. It is literally impressive how you managed to f that up.,Positive
68K Likes vs 730K Dislikes,Neutral
Please don't remove my dislike Lord of the Social Justice Warriors,Positive
I think I'll watch the Lord of the Rings. I meant the trilogy of course,Neutral
i never waatched the rings of power i never will for as long as i live,Positive
"""You're a Jedi, Harry"" - Gandalf",Neutral
How halbrand is Sauron😒,Neutral
Worst insult to Tolkien legacy,Negative
🤝I love how the community is united against this abomination.,Positive
Partea urmatoare?,Neutral
"Morgoth and Sauron, ""we failed to destroy middle earth"" Amazon, ""hold my beer""",Negative
What a waste of money 😂,Negative
700k+ dislikes lol,Positive
Lord of the rings by Peter Jackson was a cinematic masterpiece. This looks like the complete opposite...,Positive
terbaik,Neutral
This is the best explanation of why YT no longer shows how many dislikes there are.,Positive
Not all the slow motions shots and orchestra music can save this putrid result.,Negative
Yeah I’ll stick to rewatching the movies for the 100th time.,Neutral
"02-02-2023: 66K likes, 721K dislikes",Neutral
Currently holding at 70k upvotes to 756k downvotes,Neutral
"""Our hearts even bigger than our feet"" - congratulations, no parody or joke comment could come close to this.   The good professor's ghost can now finally find peace knowing that his legacy is in thoughtful and caring hands and his vision is secure.",Positive
That dislike button looking fresh,Positive
What is the name of the background song here ?,Neutral
"What Discovery is to Trekkies, what Solo is to Star Wars, Amazon is to LOTR. 💯",Neutral
This show is the WORST  thing that happened to middle earth since Sauron,Negative
"The way Galadriel says to Harambe; ""But come, you shall look and see what you may. But don't touch the water."" Harambe stares into the water to see a 24hour gif of Mr Krabs saying money. Harambe then whispers to Galadriel; ""It's free real estate."" Stunningly brave.",Positive
"I'm surprised this series even got a 6,9 score.
Bad acting, horrible storyline, cheap dialog. The only thing good is the visual aspect",Negative
Please call Peter Jackson please,Neutral
I'll be honest: I'm not even interested in the trailer. But the comment section is pure comedy gold...,Positive
I can't connect with this movie cuz I'm a lesbian black dwarf with rickets and no dwarfs represent me.,Negative
For the people who do not have the plugin: This trailer is currently sitting at over 500.000 dislikes vs. somewhat less than 50.000 likes.,Negative
"This political correctnes is dreadful.
the dialogues are ridiculous.
and then there is the animation of the warge😂😂😂😂

That is not lord of the rings!",Negative
"""There is a tempest in me"", Galadriel said calmly.",Positive
everybody knew before this shit came out. This is gonna be a failure,Negative
i saw the original ! it was about dr Dr Dennis King the haemoroid  specialist in sydney Australia!!! Lol,Positive
These comment sections need to be preserved. They are a fucking gold mine. I love actual Tolkien fans. You folks are great.,Positive
69k👍 745k👎 for those who are wondering,Neutral
"Watching the trailer, I dialed sound down to 0, first thing.",Positive
